,Unnamed: 0,content,score
3042,3042,"Materi ktsp yg pelajaran ipa kelas 10nya gak ada kecuali biologi. Yang 
kelas 11 nya pelajarannya sejarahnya gak ada. Nyesel sumpah belinya.",1
3043,3043,"Quiper Vidio bener bener membantu saya dalam belajar. Awalnya saya malas 
untuk belajar padahal saya waktu itu udah kelas 9 hampit UN , lalu ada 
kakak kakak ke sekolah saya mengadakan sosialisasi tentang belajar 
menggunakan Quiper , awalnya saya ragu karka saya juga les tp tidak paham 
paham dengan materi belajar. Lalu saya mencoba Quiper Vidio , saya belahar 
dengan sungguh sungguh , berdoa saat melaksanakan UN , akhirnya saya dapat 
lulus dengan nilai yang baik , saya Rangking 9 dari 170 siswa di sekolah , 
dan saya diterima di sekolah favorit yang saya impikan dari dulu , sekali 
lagi TERIMA KASIH PARA GURU YANG TELAH MENGAJAR SAYA DI QUIPER VIDIO 😊",5
3044,3044,"Tiga bintang dulu Kok gak bisa daftar ya, tadi katanya cek ulang nama 
pengguna dan kata sandi itu nama pengguna baru atau dari nama pengguna apa 
Mohon penjelasanya",3
3045,3045,"Apk aneh, masa iya sudah bayar sudah donwload video tapi tidak bisa dipakai 
offline, sama aja nggak guna mending di youtube, haha ngelawak :v",1
3046,3046,"Lama banget pas daftarnya, apalagi pas nyari nama sekolah, nama sekolah 
saya udah muncul kok masih loading! Gak seru ah",2
3047,3047,"Apakah soal yang di quiper akan di perbarui karena saya sudah langganan dan 
saya sudah kels 9 jadi persiapan un tolong dibalsa",3
3048,3048,"Quipper sm ajh kayak ruang guru loading.y lama banget gx tau aqu.., nyesel 
dah....",1
3049,3049,"Gw rada nyesel beli quipper... Mending pakr ruang guru.... Materi K 13 
revisi 2017 di update dong...",1
3050,3050,"Ga muncul video cara pembahasan atau teknik nya, susah ngerjain kalau gini",2
3051,3051,"Tolong perbanyak materi! Saya merasa materi kurang lengap di bidang biologi 
dan yg lain.",3
3052,3052,"Kenapa aplikasinya bilang Server kami error.. sama sekali nggak bisa buka 
materi jadinya",2
3053,3053,"Menurutku bgus2 ajakok,mayqn lah buat nambah2 materi sbm.. semangat sbm 
kawan2",5
3054,3054,"Menurutku materinya kurang lengkap, kaya biologi kelas 11 kurikulum 2013 
kurang lengkap fisika juga. Tolong diperbaiki ya.",3
3055,3055,"Ohh ini bagaimana sih katanya membantu untuk anak anak tapi mana nyata ya 
apk quipper tidak bisa berfungsi sama sekali",1
3056,3056,"Tolong dong tim quipper. Soal sama jawaban nggak ada yang sinkron. Ini niat 
nggak? 😑",1
3057,3057,"Kenapa gak bisa daftar? Gk ada keterangan apapun padahal semua data udah 
diisi.. Tolong perbaiki!",2
3058,3058,"Apl nya baguss sih tpi lebih baik yang K 13 ditambah materinya sama yang 
revisi deh. Thank you. Good luck quipper",3
3059,3059,"Maaf min, apakah untuk ""Paket Intensif SBMPTN 2019"" sudah tersedia? Trims",4
3060,3060,"Gimana daftar ke kelas, masa ada kodenya",2
3061,3061,"Kak,kualitas video ga bisa dinaikkin?soalnya gambarnya jelek,tulisan jga ga 
kebaca kak",3
3062,3062,Kurikulumny bukan revisi yang 2013 yang baru jadi gak lengkap,1
3063,3063,"Alhamdulillah dengan quiper video , membuat aku tambah semangat belajar 
terus menerus aku gak perlu repot-repot untuk cari di buku lagi selama ad 
quiper video enak dehhh, mntap dah. 👍👍👍👍👍👍👍🏻",5
3064,3064,Bagus sekali..  Sangat membantu belajarku,5
3065,3065,"tolong kok sya gabisa msuk ya pdhk udh terisi semua syarat 
penggunanya..bingung",1
3066,3066,Gmna daftarnya kok ada kodenya,2
3067,3067,Pas mau daftar kenapa servernya ada masalah? Tolong di perbaiki lagi yaa,3
3068,3068,"Materi yang ada bukan yg Kurikulum 2013 yang REVISI ,sehingga banyak materi 
yang tidak lengkap",1
3069,3069,Payah banget daftar padahal nggk ad yg salah,2
3070,3070,Apaan sih!? Kok waktu mau nambahin nama sekolah susah banget,1
3071,3071,Kenapa gua harus pakai kode guru kede guru apaan payah??,3
3072,3072,Terima kasih sudah menemani belajar saya selama ini💕,5
3073,3073,"Kenapa gak bisa daftar?? Padahal semua kolom sudah di isi dengan baik dan 
benar",4
3074,3074,Jelek ngabisin kuota aja jelekkkkkkkkkkkkk banget,1
3075,3075,Kasih Bintang 4 dulu baru dikasih 5 klo bagus,4
3076,3076,Bagaimana cara mendapatkan kode kelas ??? Mohon dijawab,3
3077,3077,Bagaimana nih Gk Bagus Aplikasi Nya klo di batal kan Nya Bagaimana,1
3078,3078,"Saya sih belum coba, tapi moga bagus deh. Makasi",5
3079,3079,Kak video nya gak bisa di puter,2
3080,3080,Tutornya sangat menyenangkan dan pelajarannya mudah dicerna,5
3081,3081,Kenapa Tidak bisa mendaftar? Susah sudah dua kali,3
3082,3082,"Gak bisa daftar, udh coba pake WiFi pula-_-",1
3083,3083,"Masa gak bisa login padahal mau belajar :"")",1
3084,3084,Cara update versi 2019 gmna kak,5
3085,3085,Kok ngga ada k13 revisi sih,1
3086,3086,banyao kunci jawaban yang salah,3
3087,3087,Bagaimana cara mendapatkan kode kelas?,4
3088,3088,"Itu mbayar nya pakai apa, via pulsa bisa?",3
3089,3089,Bagaimana sih cara mendaptkan kode quipper video itu Bagi lah???,5
3090,3090,Tambahin dong smpn 5 brebes,3
3091,3091,Banyak teman2 dan aku yang terbantu oleh quipper,5
3092,3092,Belajar dengan guru di sekolah jadi mudah,5
3093,3093,Sejarah kelas 11 kok gak ada?,3
3094,3094,Gimana kode kelasnya ya... Kok gak bisa,5
3095,3095,Dimana kurikulum 2013 Revisinya?,2
3096,3096,Jelek banget,1
3097,3097,masih sering error,5
3098,3098,Materi lebih lengkap,5
3099,3099,Baguss banget aplikasinya,5
3100,3100,Nice!!,5
3101,3101,Ndk bagus,1
3102,3102,Manteb sih tapi😘😘😘,4
3103,3103,Sukak😍,5
3104,3104,Bagus,5
3105,3105,Good,5
3106,3106,Good,5
3107,3107,Baik,5
3108,3108,terimakasih,4
3109,3109,Good,5
3110,3110,Haha,1
3111,3111,Good,5
3112,3112,"nyesel beli quipper, ga dikasih keterangan ada kurikulum apa aja. pas udh dibeli ga ada yg sesuai kurikulum, jatuhnya buang2 uang. tambahin materinya, K13 Revisi. kalo ttp ga ada yaa ratingnya jelek ini",2
3113,3113,Kog saat daftar gakbisa. Data gak valid gitu. Pdahal itu udah dicoba masuk lewat fb ataupun gmail.. Kog tetep gak bisa yaa,3
3114,3114,Untuk yang di bwah kelas 8 blum ada ya. Klo blum ada tolong dong adain,4
3115,3115,Gimana kok udah di upgrade materi sama tampilannya itu itu aja sih?,2
3116,3116,Quipper sangat membantu dalam mengejakan tugas tugas mapel Dengan Quipper saya jadi terbiasa untuk mengerjakan tugas tugas sekolah Terima kasih Quipper,5
3117,3117,Sukaa banget.. Coba dari dulu video yg di download nya gaada batas waktunya enak dh.. 😏,5
3118,3118,Quipper nya bagus dan mendidik namun lebih lengkap di web nya di banding aplikasinya,5
3119,3119,"Kak,mau tanya saya pemakai baru,,cara bayar nya bagaimana ya",3
3120,3120,"Makasih quiper, aku sangat terbantu banget.",5
3121,3121,"Knapa.. Sering kluar sendiri ketika lagi di pakai.. Tolong dong di 
perbaiki.. Sebelumnya masik bagus knpa sekarng aplikasinya menyalah",3
3122,3122,Materi nya hanya untuk SMA saja sedangkan untuk SMP nya tidak ada,1
3123,3123,"APAAN DAH, MAU DAFTAR LOADING CARI SEKOLAH NYA GA KELAR KELAR TAII",1
3124,3124,makasih quipper udah buat kecewa,1
3125,3125,Ampaasss masih banyak bugnya,1
3126,3126,Saya jadi mudah belajar,5
3127,3127,Fungsi koinnya apa ya ?,4
3128,3128,Mantep,5
3129,3129,"Soal kimianya di soal ngga ada pangkat minus trus di pembahasan ada, biologinya untuk sistem hormon dimana ya? Soalnya di kls 11 seharusnya ada tp di quipper ngga ada, apa mungkin ikut kelas 10/12? Tolong dibantu, trimakasih",3
3130,3130,Tolong hilangkan iklannya soalnya pas ngerjain ganggu iklan terus,5
3131,3131,gimana ya caranya untuk tidak jadi berlangganan?,2
3132,3132,Quipper bagus banget kok. Aku terbantu banget sama Quipper. Makasih Quipper♡,5
3133,3133,Beberapa materi mesti keluar masuk app,4
3134,3134,Buat aplikasi untuk IOS dong,5
3135,3135,Iklan nya ilangin gw kesell nihh😡😡😡😡😠😠😈😈,3
3136,3136,Nice^o^,5
3137,3137,Tolong ya materi nya lebih banyakin di aplikasi nya soalnya lebih praktis aja gitu bisa di download juga. Rada kesel si kalo lg mau belajar tp harus ke web nya soalnya kan kadang punya paket malam dan biasanya aku tu download materi malam u thk dipelajari siang hari tp kalau di web ga bisa download,4
3138,3138,"Sebenarnya aplikasi ini bagus. Akan tetapi dalam beberapa video penjelasannya tidak jelas, saya kurang puas dengan aplikasi ini. Tapi ya sudahlah. Saya berharap materi semakin diperjelas dan ditingkatkan konten videonya upgrade aplikasi agar mudah diakses, karena tampilannya membingungkan. Semoga menjadi perhatian. Terima kasih *pengguna quipper tahun ini*",3
3139,3139,Quipper tempat belajar yang asik... Sangat disayangkan tetapi sya baru beli voucher 3 bulan. Karena hp saya bermasalah saya reset data pabrik dan langganan 3 bulan saya hilang. Padahal apk seperti gojek atau grab data saya masih tersimpan. Semoga quipper bisa kedepannya lebih baik lagi,3
3140,3140,Ada beberapa video yang tidak jelas (pixel pudar) padahal sudah kualitas baik salah satunya pada materi awal kelas 10 kurtilas soal persamaan satu linear tolong diupdate dengan kualitas yang baik agar pembelajaran tidak memusingkan,2
3141,3141,"Quipper Lumayan bagus buat belajar tambahan... tapi jika saya perhatikan dengan ulasan singkat temen"" quipper(admin nya) tidak menanggapi ulasan""tsb... dan, Saya mohon maaf, karena saya tidak menyelesaikan pembayaran nya, di karena kan saya kurang yakin dengan aplikasi ini(QUIPPER) Tolong di tanggapi semua ulasannya!!! Sekali lagi saya mohon maaf :-)",3
3142,3142,"Kenapa aplikasinya lelet ya, kadanf juga vdeonya yg udh ke download gak bisa di buka lagi wktu offline padah itu blm smpe seminggu.  Tolong di update lagi ya, biar beljr kami tambh menyenangkan",3
3143,3143,"Saya sudah menghubungi pihak quipper untuk membantu saya karena dalam proses Pembayaran untuk berlangganan tidak dapat di akses, padahal saya sudah membayar namun tidak menerima notif dan meminta bantuan namun tidak di respon sampai sekarang, tolong saya :(",5
3144,3144,"Sangat membantu di semester 1, tapi kok di semester 2 ini mata pelajarannya tidak sesuai sama di buku yg di pelajari di sekolah. Mohon bantuannya admin, quipper saya jadi sia* karna jarang di buka sekarang",4
3145,3145,"materinya tidak terlalu lengkap. ada beberapa materi kelas 11 tidak ada di materinya melainkan ada di sbmptn, ini membuat pengguna agak kerepotan ditambah lagi saat mencari kata kunci yang seharusnya ada malah tidak ada saat dicari. mohon perhatiannya tolong diperbaiki lagi. terimakasih",2
3146,3146,"Aplikasinya kadang tidak berfungsi.. Mau nonton video malah bilang ""topik mengandung soal yang hanya dapat diakses melalui website"" banyak bgt yg kyak gini -_- mohon pertimbangkann",2
3147,3147,"Sedikit keluhann jadi waktu ujian di quipper nilai pertama yang muncul 90 tapi setelah lama gk dibuka lagi berubah jadi 60, 3 soal yang pertamanya terjawab jadi enggak terjawab dan disalahkan. Tolong diperbaiki lagi ya",4
3148,3148,"Fitur2 di aplikasi HP tidak se seru dan se lengkap yang di web, dan lebih asyik pake leptop daropada pake apk di hp, jadi kurang efisien nih kurang seru tapi sangat membantu video2 nya ,thx quipper",4
3149,3149,Tolong jangan otomatis hapus 7 hari terlalu cepet Boros kuota jadinya Sering terjadi eror saat memutar vidio tolong perbaiki ya,5
3150,3150,"Quipper buruk! Pas aku download, trus jaringan ngelag bentar , eh malah harus download dari awal lagi. Trus videonya juga sering error ketika diputar offline padahal belum seminggu, juga ada materi biologi kelas X bagian semester 2 nya ngga ada. Ada juga materi yang harus dibuka lewat web, Tolong ya diperbaiki karena pelanggan harusnya dipermudah bukan dipersulit seperti ini",1
3151,3151,"Saya pengguna quipper video.banyak pembahasan soal yg harus di buka dari halaman web dan gak bisa di download,contoh pembahasan sbmptn 2017 yg saintek dan tkpa",5
3152,3152,Assalamualaikum nama aku annisa ini gimana sih cara mendaftar ke quipeer video nya sudah saya coba ga tolong dibantu ya wassalamualaikum,3
3153,3153,Kok saya tidak bisa log in malah keluar tulisan server sibuk dan sampai sekarang saya tidak dapat log-in lewat aplikasi sehingga tidak dapat mengunduh video nya mohon bantuan nya,2
3154,3154,"Saya ingin mendaftar quipper video tpi setelah saya melihat komentar"" buruk dari para pengguna quipper membuat saya bigung dan tidak percaya untuk berlangganan di quipper video , semoga quipper semakin bagus lagi",3
3155,3155,Admin tolong update lagi kurikulum revisinya dong...  Soalnya di geografi silabusnya gak sesuai dan banyak materi yang gk sesuai kurtilas revisi.  Makasih,4
3156,3156,Tutornya kurang jelas saat menjelaskan. ada berbagai hal yang kurang tepat atau tidak akurat mengenai topik yang di bicarakan saya harap bisa di evaluasi lagi guru guru nya,2
3157,3157,"Terimakasih quipper, sangat membantu apalagi gaikut bimbel, alhamdulillah 
lolos snm.. udh ikut quipper 2 taun, harganya terjangkau. Pokoknya 
daabeeesss❤ #sahabatquipper #quipperian",5
3158,3158,Kenapa setiap saya daftar masuk ko ga bisa sih bilang nya error error mulu kenapa ya? Buat masuk ke quipper ini susah banget sih,2
3159,3159,Sangat membantu sekali. Tapi kenapa ada beberapa materi yg hanya bisa dibuka melalui web?  Sukses terus buat quipper.,4
3160,3160,Kenapa kok video yang sudah di unduh bisa terhapus secara otomatis setelah lebih dari 1 minggu ? Kalau begitu habis habiskan kuota,2
3161,3161,Tolong diupgrade lagi min.... Masak pas bukak apk nya malah ke webnya....  Kan nggak bisa. Didownload buat offline,5
3162,3162,Nah gini dong bisa dioffline belajar jd enak . Thanks sdh direspon keluhan saya 👌👍,5
3163,3163,"Kok aplikasi nya di Hp android tidak bisa melihat koin percapaiannya, ngga seru dong.saya udah bayar loh..",2
3164,3164,"saya kira ada pembagian kurikulim antara ktsp 2006, kurikulum 2013 dan kurikulum 2013 revisi. kebetulan saya pakai kurikulum 2013 revisi sedangkan quipper hanya menyajikan materi kurikulum 2013. saya harap pihak quipper  mengadakan materi dari masing masing kurikulum. terima kasih:)",3
3165,3165,Min kalau 1 akun terus di buka oleh 3 orang dalam 1 waktu bisa gk? Mohon di respon,5
3166,3166,Tolong jawab untuk pihak Quipper Cara login nya ribet amat! Musti minta kode guru. cara dapatin nya susah pula gimana Quipper!,2
3167,3167,apk sukanya eror. ini kenapa videonya g bisa diunduh? saya niat mau belajar tapi kaya gni? saya udah bayar loh kenapa eror terus? mungkin saya g bakal pke quipper lagi nanti,1
3168,3168,"Haha aplikasi macam apa ini, login akun aja susah, gimana mau maju indonesia😂Males jadinya kalo gini.",1
3169,3169,Dengan adanya aplikasi Quipper ini para siswa(i) bisa belajar lebih mudah dan cepat paham,5
3170,3170,"Halo quipper saya udah unduh saya sudah daftar tapi kok gak bisa tolong 
dong terima kasih",3
3171,3171,Aplikasi tidak bermanfaat Dan saya sangat menyesal telah bergabung dengan quipper hanya untuk buang buang duit ortu aja,1
3172,3172,Tolong perbaiki sbmptn biologi materi tubuh manusia peredara darah SUARANYA SANGAT KECIL,3
3173,3173,Katanya bisa di offline pas dioffline buka apk jga hrus pke paket sama aja boong,2
3174,3174,kesel deh kok harus pake kode yg di   kasih sm guru jd ribet,1
3175,3175,"Tolong segera diupdate materinya,biologi kelas 10 k13 blm lengkap",2
3176,3176,"Tolong materi pembelajarannya di tambah lagi dong😔 saya kelas 11, nyari materi materi biologi untuk kelas 11 yang semester 2 enggak ada. Jadi terpaksa harus cari cari di youtube lagi😔",4
3177,3177,"Sangat suka sama media pembelajaran ini,tetapi mohon untuk ditingkatkan lagi materi biologi buat kelas 11-12 soalnya ga komplit materinya,mohon fi upgrade yahh,makasih",4
3178,3178,tolong dong tambahkan materi kelas 7 sama 8 saya udah nunggu 12 bln lebih tapi sama sekali tidak di tambahkan,3
3179,3179,Bagus......tapi mohon yah materinya di bnyakin😊.. itu aja yg lainnya udah oke👍,5
3180,3180,"Bagus dan membantu tapi kenapa waktu mau buka latihan soal tapi jawabannya 
ga mau muncul padahal memori hpnya ga penuh. Tolong perbaikin lagi ya",4
3181,3181,Materi di aplikasiny di tambah dong Jangan dibatasi... Soalnya kami para pendownload kuota malam susah buat ngakses di web pada siang hari,4
3182,3182,"Semua konten Intensif UN Matematika IPA hanya bisa di buka di web, tolong perbaiki",2
3183,3183,Bukan nya nambah pinter malah nambah gobl*k ini mah ulasan aja gk pernah di tanggepin :),5
3184,3184,"Tidak bisa menambah jadwal dan materi, kalau begini bagaimana saya mau belajar?",2
3185,3185,Seneng skali bisa blajat gini lbh giat lg blajarnya,5
3186,3186,Maaf kenapa saat saya mengklik ikon di materi saya tidak ada bidang yang tersedia. Mohon di perbaiki karena saya mau memperbaiki nilai fisika dan kimia saya.,3
3187,3187,"Penyajian materinya sangat menarik, tapi usahakan materi tentang kisi"" UN dan sbmptn bisa di Download jangan dibuka lewat website",5
3188,3188,"Setiap login disuruh konfirmasi email, udah konfirmasi malah error. Jadi ngga bisa buat tugas dong saya",1
3189,3189,Ribet bgt daftarnya bikin greget.. jd  males pk... nyesel deh udh instal,2
3190,3190,"Ini semua karena aan, tetapi karena nilai saya bagus saya tambah 2 bintang",3
3191,3191,"Saya kasih 4 bintang  dulu, nantii kl sy suka br 5",4
3192,3192,Dimohon segera update pelajaran k13 secepatnya. Agar tidak menghambat proses pembelajaran. Trimakasih,5
3193,3193,Bagus. Tapi materi biologi untuk kelas 10 k13 kurang,3
3194,3194,trima kasih quipper saya jadi paham materi mtk sama ipa fisika,4
3195,3195,Membantu banget.. Tapi kok yang KTSP kelas 10 kimia sama fisikanya nggak ada ya ?? Mungkin bisa dilengkapi lagi..,5
3196,3196,Padahal udah berlangganan/bayar di indomaret tapi di app nya belum berlangganan. Solusinya kayak mana nih sedih banget rugiii😭😭😭,1
3197,3197,Bagus tapi materinya nggak lengkap seperti plantae animalia biologi kelas sepulus kurikulum 2013 revisi nggak ada,3
3198,3198,"Tambahkan video bab relativitas khusus ya.., soalnya dikelas 12 gk ada, jadi hrs cari lagi",5
3199,3199,"Tampilan cukup menarik, tetapi mohon ditingkatkan lebih baik lagi agar belajar lebih nyaman.",5
3200,3200,Min gimana mau tau kode guru nya cari d mana cobak,3
3201,3201,Kenapa ilang si ofline nya klo dh seminggu :(,4
3202,3202,Saat aku ingin masuk ke quipper susah banget sampe tidur😪😴,3
3203,3203,"Bagus sih tapi lebih suka yg di chroome. But,  thank u",5
3204,3204,Emang kalau log-in harus pakai kode dari guru dulu ya,3
3205,3205,Minta kode kelasnya yang punya tolong share 😁 susah amat dapat kode kelasnya😥,3
3206,3206,"Bodo amat.! Gua benci aplikasi ini!!!  Daftar aja ribet . Yang bener dong lu bikin apk!. buang"" kuota aja .. sattttt!!!!!!",1
3207,3207,Bagaima kalau diadakan sesi tanya sama tentor? Terimakasih,5
3208,3208,Cara membatalkan pembayaran gimana ya? Saya ga sengaja tekan nya,4
3209,3209,Cara daftar nya susah sampe sekarang blm bisa masuk,3
3210,3210,"Kan saya gabung kelas,  kenapa kelas saya keluar dengan sendirinya ya?",3
3211,3211,"Itu sudah ada pesannya, padahal punya saya sudah terbaru tetapi kenapa tidak ada fitur pesannya?? Tolong jelaskan",5
3212,3212,"Overall udah bagus, tpi lebih bgus lagi kalo ada versinya untuk PC",4
3213,3213,Smkn 2 blitar kok gak ada ya . susah jadinya  Tolong solusi nya ya,3
3214,3214,Hai quipper kok punya ku gak ada bank soalnya?! Tolong dibales,4
3215,3215,Knp sih vidio offline gk bisa dibuka klo internetnya lgi jalan,2
3216,3216,Gmna cara dapetin kode kelas aneh,1
3217,3217,Untuk materi biologi kelas X SMA kurang lengkap,4
3218,3218,Maaf mau tanya kode guru itu apa dan cara dapatin kode guru gimana ?,3
3219,3219,Metode belajar online yg sangat luar biasa dan materi yg disampaikan mudah dipahami👍👍,5
3220,3220,Kadang ribet pas buka apk eh malah harus masuk web,3
3221,3221,Aplikasi yang bagus sangat membantu dalam memahami materi yang kurang jelas di sekolah,5
3222,3222,cara masuknya gmna sih  dri tdi saya msuk gk bsa bsa,1
3223,3223,Biologi semester 2 nya tolong di update. Trims,3
3224,3224,Udh bisa dipake lagi👍,4
3225,3225,"Ga sepadan sama yg dibayar ,Nyari untung doang ,kagak niat ngebantu..",1
3226,3226,Aplikasi tai anjing gk bisa daftar,1
3227,3227,Makasih udah datang ke sekolah kami SMP1 LHOKSEUMAWE,5
3228,3228,"Banyak materi yang salah , jawabannya tidak berdasarkan sumber yg benar",1
3229,3229,"Sebenarnya aplikasi ini sudah Bagus,  tapi materi nya masih kurang lengkap,",4
3230,3230,aplikasi apan ini sudah buat akun mala gak bisah,1
3231,3231,Sukaaaaa banget. Semoga aku lolos sbmptn UI aamiin,5
3232,3232,"Good, kimia saya sekarang sudah bisa",5
3233,3233,"Kenapa vidnya gk mau di buka ya,pdhl udah di download",3
3234,3234,Bagus sih tapi untuk kelas 6 kok gk ada,1
3235,3235,Apakah quipper video menggunakan uang asli untuk membayar,2
3236,3236,"Suka sekali pake quipper, materinya lengkap dan jelas",5
